code	name	description	metadata	created_at	updated_at	concept_codes
KW_IDENTIFICATION	identification	Token from concept 'Pattern Recognition in Computation': identification	"{""source"": ""concept_extraction"", ""source_concept"": ""PATTERN_RECOGNITION_CONCEPT"", ""extracted_at"": ""2026-08-03T12:28:05.458097""}"	2026-08-03T12:28:05.458099	2026-08-03T12:28:05.458100	"[""PATTERN_RECOGNITION_CONCEPT""]"
KW_TREND	trend	Token from concept 'Pattern Recognition in Computation': trend	"{""source"": ""concept_extraction"", ""source_concept"": ""PATTERN_RECOGNITION_CONCEPT"", ""extracted_at"": ""2026-08-03T12:28:05.458104""}"	2026-08-03T12:28:05.458106	2026-08-03T12:28:05.458107	"[""PATTERN_RECOGNITION_CONCEPT""]"
KW_UNPLUGGED	unplugged	Token from concept 'Unplugged Algorithmic Simulation': unplugged	"{""source"": ""concept_extraction"", ""source_concept"": ""UNPLUGGED_ALGORITHM_MIMICRY"", ""extracted_at"": ""2026-08-03T12:28:05.458117""}"	2026-08-03T12:28:05.458120	2026-08-03T12:28:05.458120	"[""UNPLUGGED_ALGORITHM_MIMICRY""]"
KW_GAMES	games	Token from concept 'Unplugged Algorithmic Simulation': games	"{""source"": ""concept_extraction"", ""source_concept"": ""UNPLUGGED_ALGORITHM_MIMICRY"", ""extracted_at"": ""2026-08-03T12:28:05.458123""}"	2026-08-03T12:28:05.458125	2026-08-03T12:28:05.458126	"[""UNPLUGGED_ALGORITHM_MIMICRY""]"
KW_COMPUTING	computing	Token from concept 'Unplugged Algorithmic Simulation': computing	"{""source"": ""concept_extraction"", ""source_concept"": ""UNPLUGGED_ALGORITHM_MIMICRY"", ""extracted_at"": ""2026-08-03T12:28:05.458128""}"	2026-08-03T12:28:05.458130	2026-08-03T12:28:05.458131	"[""UNPLUGGED_ALGORITHM_MIMICRY""]"
KW_CARD	card	Token from concept 'Unplugged Algorithmic Simulation': card	"{""source"": ""concept_extraction"", ""source_concept"": ""UNPLUGGED_ALGORITHM_MIMICRY"", ""extracted_at"": ""2026-08-03T12:28:05.458134""}"	2026-08-03T12:28:05.458136	2026-08-03T12:28:05.458137	"[""UNPLUGGED_ALGORITHM_MIMICRY""]"
KW_BRIDGE	bridge	Token from concept 'Visual Block to Code Transition': bridge	"{""source"": ""concept_extraction"", ""source_concept"": ""VISUAL_BLOCK_TO_CODE_TRANSITION"", ""extracted_at"": ""2026-08-03T12:28:05.458145""}"	2026-08-03T12:28:05.458147	2026-08-03T12:28:05.458148	"[""VISUAL_BLOCK_TO_CODE_TRANSITION""]"
KW_TEXT	text	Token from concept 'Visual Block to Code Transition': text	"{""source"": ""concept_extraction"", ""source_concept"": ""VISUAL_BLOCK_TO_CODE_TRANSITION"", ""extracted_at"": ""2026-08-03T12:28:05.458152""}"	2026-08-03T12:28:05.458155	2026-08-03T12:28:05.458156	"[""VISUAL_BLOCK_TO_CODE_TRANSITION""]"
KW_BLOCK	block	Token from concept 'Visual Block to Code Transition': block	"{""source"": ""concept_extraction"", ""source_concept"": ""VISUAL_BLOCK_TO_CODE_TRANSITION"", ""extracted_at"": ""2026-08-03T12:28:05.458159""}"	2026-08-03T12:28:05.458162	2026-08-03T12:28:05.458163	"[""VISUAL_BLOCK_TO_CODE_TRANSITION""]"
KW_VISUAL	visual	Token from concept 'Visual Block to Code Transition': visual	"{""source"": ""concept_extraction"", ""source_concept"": ""VISUAL_BLOCK_TO_CODE_TRANSITION"", ""extracted_at"": ""2026-08-03T12:28:05.458166""}"	2026-08-03T12:28:05.458169	2026-08-03T12:28:05.458170	"[""VISUAL_BLOCK_TO_CODE_TRANSITION""]"
KW_PSEUDO	pseudo	Token from concept 'Visual Block to Code Transition': pseudo	"{""source"": ""concept_extraction"", ""source_concept"": ""VISUAL_BLOCK_TO_CODE_TRANSITION"", ""extracted_at"": ""2026-08-03T12:28:05.458173""}"	2026-08-03T12:28:05.458176	2026-08-03T12:28:05.458177	"[""VISUAL_BLOCK_TO_CODE_TRANSITION""]"
KW_PYRAMID	pyramid	Token from concept 'Data Literacy & DIKW Pyramid': pyramid	"{""source"": ""concept_extraction"", ""source_concept"": ""DATA_LITERACY_DIKW_MODEL"", ""extracted_at"": ""2026-08-03T12:28:05.458186""}"	2026-08-03T12:28:05.458189	2026-08-03T12:28:05.458190	"[""DATA_LITERACY_DIKW_MODEL""]"
KW_LITERACY	literacy	Token from concept 'Data Literacy & DIKW Pyramid': literacy	"{""source"": ""concept_extraction"", ""source_concept"": ""DATA_LITERACY_DIKW_MODEL"", ""extracted_at"": ""2026-08-03T12:28:05.458194""}"	2026-08-03T12:28:05.458197	2026-08-03T12:28:05.458198	"[""DATA_LITERACY_DIKW_MODEL""]"
KW_KNOWLEDGE	knowledge	Token from concept 'Data Literacy & DIKW Pyramid': knowledge	"{""source"": ""concept_extraction"", ""source_concept"": ""DATA_LITERACY_DIKW_MODEL"", ""extracted_at"": ""2026-08-03T12:28:05.458203""}"	2026-08-03T12:28:05.458206	2026-08-03T12:28:05.458207	"[""DATA_LITERACY_DIKW_MODEL""]"
KW_RESPONSIBLE	responsible	Token from concept 'Ethical AI and Algorithmic Bias Awareness': responsible	"{""source"": ""concept_extraction"", ""source_concept"": ""ETHICAL_AI_AND_BIAS_AWARENESS"", ""extracted_at"": ""2026-08-03T12:28:05.458216""}"	2026-08-03T12:28:05.458218	2026-08-03T12:28:05.458219	"[""ETHICAL_AI_AND_BIAS_AWARENESS""]"
KW_ETHICAL	ethical	Token from concept 'Ethical AI and Algorithmic Bias Awareness': ethical	"{""source"": ""concept_extraction"", ""source_concept"": ""ETHICAL_AI_AND_BIAS_AWARENESS"", ""extracted_at"": ""2026-08-03T12:28:05.458223""}"	2026-08-03T12:28:05.458225	2026-08-03T12:28:05.458226	"[""ETHICAL_AI_AND_BIAS_AWARENESS""]"
KW_AUDITING	auditing	Token from concept 'AI Artifact Verification & Auditing': auditing	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_ARTIFACT_VERIFICATION_AND_EVALUATION"", ""extracted_at"": ""2026-08-03T12:28:05.458242""}"	2026-08-03T12:28:05.458245	2026-08-03T12:28:05.458245	"[""AI_ARTIFACT_VERIFICATION_AND_EVALUATION""]"
KW_EVALUATION	evaluation	Token from concept 'AI Artifact Verification & Auditing': evaluation	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_ARTIFACT_VERIFICATION_AND_EVALUATION"", ""extracted_at"": ""2026-08-03T12:28:05.458254""}"	2026-08-03T12:28:05.458256	2026-08-03T12:28:05.458257	"[""AI_ARTIFACT_VERIFICATION_AND_EVALUATION""]"
KW_AWARE	aware	Token from concept 'Sustainable Computing & Green AI': aware	"{""source"": ""concept_extraction"", ""source_concept"": ""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI"", ""extracted_at"": ""2026-08-03T12:28:05.458265""}"	2026-08-03T12:28:05.458267	2026-08-03T12:28:05.458268	"[""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI""]"
KW_RESOURCE	resource	Token from concept 'Sustainable Computing & Green AI': resource	"{""source"": ""concept_extraction"", ""source_concept"": ""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI"", ""extracted_at"": ""2026-08-03T12:28:05.458272""}"	2026-08-03T12:28:05.458274	2026-08-03T12:28:05.458275	"[""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI""]"
KW_ENERGY	energy	Token from concept 'Sustainable Computing & Green AI': energy	"{""source"": ""concept_extraction"", ""source_concept"": ""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI"", ""extracted_at"": ""2026-08-03T12:28:05.458277""}"	2026-08-03T12:28:05.458280	2026-08-03T12:28:05.458281	"[""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI""]"
KW_EFFICIENCY	efficiency	Token from concept 'Sustainable Computing & Green AI': efficiency	"{""source"": ""concept_extraction"", ""source_concept"": ""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI"", ""extracted_at"": ""2026-08-03T12:28:05.458283""}"	2026-08-03T12:28:05.458285	2026-08-03T12:28:05.458286	"[""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI""]"
KW_CARBON	carbon	Token from concept 'Sustainable Computing & Green AI': carbon	"{""source"": ""concept_extraction"", ""source_concept"": ""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI"", ""extracted_at"": ""2026-08-03T12:28:05.458288""}"	2026-08-03T12:28:05.458291	2026-08-03T12:28:05.458291	"[""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI""]"
KW_GREEN	green	Token from concept 'Sustainable Computing & Green AI': green	"{""source"": ""concept_extraction"", ""source_concept"": ""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI"", ""extracted_at"": ""2026-08-03T12:28:05.458294""}"	2026-08-03T12:28:05.458296	2026-08-03T12:28:05.458297	"[""SUSTAINABLE_COMPUTING_AND_EFFICIENT_AI""]"
KW_TEAMING	teaming	Token from concept 'AI Governance & Active Red-Teaming': teaming	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_GOVERNANCE_AND_RED_TEAMING"", ""extracted_at"": ""2026-08-03T12:28:05.458306""}"	2026-08-03T12:28:05.458309	2026-08-03T12:28:05.458309	"[""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_MITIGATION	mitigation	Token from concept 'AI Governance & Active Red-Teaming': mitigation	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_GOVERNANCE_AND_RED_TEAMING"", ""extracted_at"": ""2026-08-03T12:28:05.458313""}"	2026-08-03T12:28:05.458315	2026-08-03T12:28:05.458316	"[""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_ALIGNMENT	alignment	Token from concept 'AI Governance & Active Red-Teaming': alignment	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_GOVERNANCE_AND_RED_TEAMING"", ""extracted_at"": ""2026-08-03T12:28:05.458318""}"	2026-08-03T12:28:05.458320	2026-08-03T12:28:05.458321	"[""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_GOVERNANCE	governance	Token from concept 'AI Governance & Active Red-Teaming': governance	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_GOVERNANCE_AND_RED_TEAMING"", ""extracted_at"": ""2026-08-03T12:28:05.458325""}"	2026-08-03T12:28:05.458327	2026-08-03T12:28:05.458328	"[""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_ACTIVE	active	Token from concept 'AI Governance & Active Red-Teaming': active	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_GOVERNANCE_AND_RED_TEAMING"", ""extracted_at"": ""2026-08-03T12:28:05.458330""}"	2026-08-03T12:28:05.458333	2026-08-03T12:28:05.458334	"[""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_RED	red	Token from concept 'AI Governance & Active Red-Teaming': red	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_GOVERNANCE_AND_RED_TEAMING"", ""extracted_at"": ""2026-08-03T12:28:05.458336""}"	2026-08-03T12:28:05.458338	2026-08-03T12:28:05.458339	"[""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_GUARDRAILS	guardrails	Token from concept 'AI Governance & Active Red-Teaming': guardrails	"{""source"": ""concept_extraction"", ""source_concept"": ""AI_GOVERNANCE_AND_RED_TEAMING"", ""extracted_at"": ""2026-08-03T12:28:05.458341""}"	2026-08-03T12:28:05.458343	2026-08-03T12:28:05.458344	"[""AI_GOVERNANCE_AND_RED_TEAMING""]"
KW_PROBABILISTIC	probabilistic	Token from concept 'Probabilistic vs. Deterministic Reasoning': probabilistic	"{""source"": ""concept_extraction"", ""source_concept"": ""PROBABILISTIC_VS_DETERMINISTIC_REASONING"", ""extracted_at"": ""2026-08-03T12:28:05.458354""}"	2026-08-03T12:28:05.458357	2026-08-03T12:28:05.458358	"[""PROBABILISTIC_VS_DETERMINISTIC_REASONING""]"
KW_DETERMINISTIC	deterministic	Token from concept 'Probabilistic vs. Deterministic Reasoning': deterministic	"{""source"": ""concept_extraction"", ""source_concept"": ""PROBABILISTIC_VS_DETERMINISTIC_REASONING"", ""extracted_at"": ""2026-08-03T12:28:05.458360""}"	2026-08-03T12:28:05.458362	2026-08-03T12:28:05.458363	"[""PROBABILISTIC_VS_DETERMINISTIC_REASONING""]"
KW_EXPLAINABLE	explainable	Token from concept 'Probabilistic vs. Deterministic Reasoning': explainable	"{""source"": ""concept_extraction"", ""source_concept"": ""PROBABILISTIC_VS_DETERMINISTIC_REASONING"", ""extracted_at"": ""2026-08-03T12:28:05.458367""}"	2026-08-03T12:28:05.458369	2026-08-03T12:28:05.458370	"[""PROBABILISTIC_VS_DETERMINISTIC_REASONING""]"
KW_SEQUENCE	sequence	Token from concept 'Bioinformatics and Genomic Sequence Analysis': sequence	"{""source"": ""concept_extraction"", ""source_concept"": ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458382""}"	2026-08-03T12:28:05.458384	2026-08-03T12:28:05.458385	"[""BIOINFORMATICS_GENOMIC_ANALYSIS""]"
KW_PROTEIN	protein	Token from concept 'Bioinformatics and Genomic Sequence Analysis': protein	"{""source"": ""concept_extraction"", ""source_concept"": ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458387""}"	2026-08-03T12:28:05.458389	2026-08-03T12:28:05.458390	"[""BIOINFORMATICS_GENOMIC_ANALYSIS""]"
KW_GENOMIC	genomic	Token from concept 'Bioinformatics and Genomic Sequence Analysis': genomic	"{""source"": ""concept_extraction"", ""source_concept"": ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458392""}"	2026-08-03T12:28:05.458396	2026-08-03T12:28:05.458397	"[""BIOINFORMATICS_GENOMIC_ANALYSIS""]"
KW_SEQUENCING	sequencing	Token from concept 'Bioinformatics and Genomic Sequence Analysis': sequencing	"{""source"": ""concept_extraction"", ""source_concept"": ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458399""}"	2026-08-03T12:28:05.458402	2026-08-03T12:28:05.458402	"[""BIOINFORMATICS_GENOMIC_ANALYSIS""]"
KW_BIOINFORMATICS	bioinformatics	Token from concept 'Bioinformatics and Genomic Sequence Analysis': bioinformatics	"{""source"": ""concept_extraction"", ""source_concept"": ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458405""}"	2026-08-03T12:28:05.458407	2026-08-03T12:28:05.458408	"[""BIOINFORMATICS_GENOMIC_ANALYSIS""]"
KW_FOLDING	folding	Token from concept 'Bioinformatics and Genomic Sequence Analysis': folding	"{""source"": ""concept_extraction"", ""source_concept"": ""BIOINFORMATICS_GENOMIC_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458411""}"	2026-08-03T12:28:05.458413	2026-08-03T12:28:05.458414	"[""BIOINFORMATICS_GENOMIC_ANALYSIS""]"
KW_FLUID	fluid	Token from concept 'Computational Physics and Fluid Dynamics': fluid	"{""source"": ""concept_extraction"", ""source_concept"": ""PHYSICAL_FLUID_DYNAMICS_SIMULATION"", ""extracted_at"": ""2026-08-03T12:28:05.458423""}"	2026-08-03T12:28:05.458425	2026-08-03T12:28:05.458426	"[""PHYSICAL_FLUID_DYNAMICS_SIMULATION""]"
KW_COMPUTATIONAL	computational	Token from concept 'Computational Physics and Fluid Dynamics': computational	"{""source"": ""concept_extraction"", ""source_concept"": ""PHYSICAL_FLUID_DYNAMICS_SIMULATION"", ""extracted_at"": ""2026-08-03T12:28:05.458432""}"	2026-08-03T12:28:05.458434	2026-08-03T12:28:05.458435	"[""PHYSICAL_FLUID_DYNAMICS_SIMULATION""]"
KW_NUMERICAL	numerical	Token from concept 'Computational Physics and Fluid Dynamics': numerical	"{""source"": ""concept_extraction"", ""source_concept"": ""PHYSICAL_FLUID_DYNAMICS_SIMULATION"", ""extracted_at"": ""2026-08-03T12:28:05.458437""}"	2026-08-03T12:28:05.458439	2026-08-03T12:28:05.458440	"[""PHYSICAL_FLUID_DYNAMICS_SIMULATION""]"
KW_MOLECULAR	molecular	Token from concept 'Molecular Dynamics and Materials Computing': molecular	"{""source"": ""concept_extraction"", ""source_concept"": ""MOLECULAR_DYNAMICS_MODELING"", ""extracted_at"": ""2026-08-03T12:28:05.458449""}"	2026-08-03T12:28:05.458451	2026-08-03T12:28:05.458452	"[""MOLECULAR_DYNAMICS_MODELING""]"
KW_ATOMIC	atomic	Token from concept 'Molecular Dynamics and Materials Computing': atomic	"{""source"": ""concept_extraction"", ""source_concept"": ""MOLECULAR_DYNAMICS_MODELING"", ""extracted_at"": ""2026-08-03T12:28:05.458455""}"	2026-08-03T12:28:05.458458	2026-08-03T12:28:05.458459	"[""MOLECULAR_DYNAMICS_MODELING""]"
KW_SCIENCE	science	Token from concept 'Molecular Dynamics and Materials Computing': science	"{""source"": ""concept_extraction"", ""source_concept"": ""MOLECULAR_DYNAMICS_MODELING"", ""extracted_at"": ""2026-08-03T12:28:05.458463""}"	2026-08-03T12:28:05.458465	2026-08-03T12:28:05.458466	"[""MOLECULAR_DYNAMICS_MODELING""]"
KW_MATERIALS	materials	Token from concept 'Molecular Dynamics and Materials Computing': materials	"{""source"": ""concept_extraction"", ""source_concept"": ""MOLECULAR_DYNAMICS_MODELING"", ""extracted_at"": ""2026-08-03T12:28:05.458468""}"	2026-08-03T12:28:05.458471	2026-08-03T12:28:05.458471	"[""MOLECULAR_DYNAMICS_MODELING""]"
KW_CRYPTOGRAPHIC	cryptographic	Token from concept 'Decentralized Ledger Cryptographic Consensus': cryptographic	"{""source"": ""concept_extraction"", ""source_concept"": ""DECENTRALIZED_LEDGER_CONSENSUS"", ""extracted_at"": ""2026-08-03T12:28:05.458478""}"	2026-08-03T12:28:05.458481	2026-08-03T12:28:05.458482	"[""DECENTRALIZED_LEDGER_CONSENSUS""]"
KW_CONTRACT	contract	Token from concept 'Decentralized Ledger Cryptographic Consensus': contract	"{""source"": ""concept_extraction"", ""source_concept"": ""DECENTRALIZED_LEDGER_CONSENSUS"", ""extracted_at"": ""2026-08-03T12:28:05.458484""}"	2026-08-03T12:28:05.458486	2026-08-03T12:28:05.458487	"[""DECENTRALIZED_LEDGER_CONSENSUS""]"
KW_CONSENSUS	consensus	Token from concept 'Decentralized Ledger Cryptographic Consensus': consensus	"{""source"": ""concept_extraction"", ""source_concept"": ""DECENTRALIZED_LEDGER_CONSENSUS"", ""extracted_at"": ""2026-08-03T12:28:05.458490""}"	2026-08-03T12:28:05.458493	2026-08-03T12:28:05.458494	"[""DECENTRALIZED_LEDGER_CONSENSUS""]"
KW_BLOCKCHAIN	blockchain	Token from concept 'Decentralized Ledger Cryptographic Consensus': blockchain	"{""source"": ""concept_extraction"", ""source_concept"": ""DECENTRALIZED_LEDGER_CONSENSUS"", ""extracted_at"": ""2026-08-03T12:28:05.458496""}"	2026-08-03T12:28:05.458498	2026-08-03T12:28:05.458499	"[""DECENTRALIZED_LEDGER_CONSENSUS""]"
KW_SMART	smart	Token from concept 'Decentralized Ledger Cryptographic Consensus': smart	"{""source"": ""concept_extraction"", ""source_concept"": ""DECENTRALIZED_LEDGER_CONSENSUS"", ""extracted_at"": ""2026-08-03T12:28:05.458501""}"	2026-08-03T12:28:05.458504	2026-08-03T12:28:05.458505	"[""DECENTRALIZED_LEDGER_CONSENSUS""]"
KW_LEDGER	ledger	Token from concept 'Decentralized Ledger Cryptographic Consensus': ledger	"{""source"": ""concept_extraction"", ""source_concept"": ""DECENTRALIZED_LEDGER_CONSENSUS"", ""extracted_at"": ""2026-08-03T12:28:05.458507""}"	2026-08-03T12:28:05.458509	2026-08-03T12:28:05.458510	"[""DECENTRALIZED_LEDGER_CONSENSUS""]"
KW_DECENTRALIZED	decentralized	Token from concept 'Decentralized Ledger Cryptographic Consensus': decentralized	"{""source"": ""concept_extraction"", ""source_concept"": ""DECENTRALIZED_LEDGER_CONSENSUS"", ""extracted_at"": ""2026-08-03T12:28:05.458512""}"	2026-08-03T12:28:05.458514	2026-08-03T12:28:05.458515	"[""DECENTRALIZED_LEDGER_CONSENSUS""]"
KW_RECONSTRUCTION	reconstruction	Token from concept 'Spatial Computing and Extended Reality Mapping': reconstruction	"{""source"": ""concept_extraction"", ""source_concept"": ""SPATIAL_COMPUTING_XR_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.458523""}"	2026-08-03T12:28:05.458525	2026-08-03T12:28:05.458526	"[""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_EXTENDED	extended	Token from concept 'Spatial Computing and Extended Reality Mapping': extended	"{""source"": ""concept_extraction"", ""source_concept"": ""SPATIAL_COMPUTING_XR_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.458528""}"	2026-08-03T12:28:05.458530	2026-08-03T12:28:05.458531	"[""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_REALITY	reality	Token from concept 'Spatial Computing and Extended Reality Mapping': reality	"{""source"": ""concept_extraction"", ""source_concept"": ""SPATIAL_COMPUTING_XR_MAPPING"", ""extracted_at"": ""2026-08-03T12:28:05.458538""}"	2026-08-03T12:28:05.458540	2026-08-03T12:28:05.458541	"[""SPATIAL_COMPUTING_XR_MAPPING""]"
KW_MECHATRONICS	mechatronics	Token from concept 'Mechatronics and Control Systems Diagnostics': mechatronics	"{""source"": ""concept_extraction"", ""source_concept"": ""MECHATRONICS_SYSTEMS_DIAGNOSTICS"", ""extracted_at"": ""2026-08-03T12:28:05.458550""}"	2026-08-03T12:28:05.458552	2026-08-03T12:28:05.458553	"[""MECHATRONICS_SYSTEMS_DIAGNOSTICS""]"
KW_FREQUENCY	frequency	Token from concept 'Fourier Transform and Frequency Analysis': frequency	"{""source"": ""concept_extraction"", ""source_concept"": ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458567""}"	2026-08-03T12:28:05.458570	2026-08-03T12:28:05.458571	"[""FOURIER_TRANSFORM_SIGNAL_ANALYSIS""]"
KW_FOURIER	fourier	Token from concept 'Fourier Transform and Frequency Analysis': fourier	"{""source"": ""concept_extraction"", ""source_concept"": ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458573""}"	2026-08-03T12:28:05.458575	2026-08-03T12:28:05.458576	"[""FOURIER_TRANSFORM_SIGNAL_ANALYSIS""]"
KW_SIGNAL	signal	Token from concept 'Fourier Transform and Frequency Analysis': signal	"{""source"": ""concept_extraction"", ""source_concept"": ""FOURIER_TRANSFORM_SIGNAL_ANALYSIS"", ""extracted_at"": ""2026-08-03T12:28:05.458583""}"	2026-08-03T12:28:05.458585	2026-08-03T12:28:05.458586	"[""FOURIER_TRANSFORM_SIGNAL_ANALYSIS""]"
KW_SAMPLING	sampling	Token from concept 'Digital Filtering and Nyquist Sampling Theorem': sampling	"{""source"": ""concept_extraction"", ""source_concept"": ""DIGITAL_FILTERING_AND_SAMPLING"", ""extracted_at"": ""2026-08-03T12:28:05.458593""}"	2026-08-03T12:28:05.458595	2026-08-03T12:28:05.458596	"[""DIGITAL_FILTERING_AND_SAMPLING""]"
